"id","code","mediaTypeRaw","mediaType","mediaTypeLabel","locationLabel","city","latitude","longitude","rawSize","sizeLabel","widthCm","heightCm","imageUrl","productUrl","styleUrl","locationSource","coordinateSource","source"
"kmz_309389","309389","BIGBOARD","bigboard","Bigboard","D1 / Prístavný most - sm. Petržalka, Bratislava","Bratislava","48.14167222","17.156625","10,1x4,8m","10.1 x 4.8 m","1010","480","https://billsoftprivate.cmedia.cz/repository/93/000000/902010037.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309390","309390","BIGBOARD","bigboard","Bigboard","Mlynská dolina / Patrónka, Bratislava","Bratislava","48.16683056","17.07836667","9,85x4,52m","9.85 x 4.52 m","985","452","https://billsoftprivate.cmedia.cz/repository/93/002034/08_1567597608.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309391","309391","BIGBOARD","bigboard","Bigboard","Spojnica medzi Račou, Vajnorami a D1, Bratislava","Bratislava","48.190402","17.200384","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_023a.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309392","309392","BIGBOARD","bigboard","Bigboard","Senecká, I/61, Bratislava","Bratislava","48.191336","17.219849","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_028a.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309393","309393","BIGBOARD","bigboard","Bigboard","Senecká, I/61, Bratislava","Bratislava","48.191336","17.219849","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_028b.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309394","309394","BIGBOARD","bigboard","Bigboard","Račianska, II/502, Bratislava","Bratislava","48.193982","17.142542","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_013a.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309395","309395","BIGBOARD","bigboard","Bigboard","D1, E58, E75, E571, Bratislava","Bratislava","48.183346","17.198153","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_032a.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309396","309396","BIGBOARD","bigboard","Bigboard","Harmincova - sm. Dúbravka, Bratislava","Bratislava","48.178775","17.05527222","10,1x4,8m","10.1 x 4.8 m","1010","480","https://billsoftprivate.cmedia.cz/repository/93/000000/902010035.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309397","309397","BIGBOARD","bigboard","Bigboard","Gagarinova, I/63, Bratislava","Bratislava","48.150754","17.179015","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_018a.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309398","309398","BIGBOARD","bigboard","Bigboard","II/505, Bratislava","Bratislava","48.205885","17.017356","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_011b.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309399","309399","BIGBOARD","bigboard","Bigboard","Senecká, I/61, Bratislava","Bratislava","48.188956","17.183099","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_022b.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309400","309400","BIGBOARD","bigboard","Bigboard","Ivánska / Galvaniho, Bratislava","Bratislava","48.16743611","17.17681667","9,85x4,52m","9.85 x 4.52 m","985","452","https://billsoftprivate.cmedia.cz/repository/93/000000/902011101.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309401","309401","BIGBOARD","bigboard","Bigboard","Mlynská dolina / Patrónka, Bratislava","Bratislava","48.16683056","17.07836667","9,85x4,52m","9.85 x 4.52 m","985","452","https://billsoftprivate.cmedia.cz/repository/93/000000/902011301.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309402","309402","BIGBOARD","bigboard","Bigboard","Shopping Palace / Senecká, Bratislava","Bratislava","48.18634167","17.17752778","10,1x4,8m","10.1 x 4.8 m","1010","480","https://billsoftprivate.cmedia.cz/repository/93/000000/902010023.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309403","309403","BIGBOARD","bigboard","Bigboard","Trnavská / Tomášikova, Bratislava","Bratislava","48.16546944","17.14988889","10,1x4,8m","10.1 x 4.8 m","1010","480","https://billsoftprivate.cmedia.cz/repository/93/000000/902010026.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309404","309404","BIGBOARD","bigboard","Bigboard","Rybničná, Bratislava","Bratislava","48.200102","17.197554","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_005a.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309405","309405","BIGBOARD","bigboard","Bigboard","Rybničná, Bratislava","Bratislava","48.200102","17.197554","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_005b.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309406","309406","BIGBOARD","bigboard","Bigboard","D2, E65, Bratislava","Bratislava","48.192326","17.044679","1000x400","1000 x 400 cm","1000","400","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_006a.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309407","309407","BIGBOARD","bigboard","Bigboard","Svornosti, E575, I/63, Bratislava","Bratislava","48.136061","17.193676","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_019b.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309408","309408","BIGBOARD","bigboard","Bigboard","Ivánska / Galvaniho, Bratislava","Bratislava","48.16743611","17.17681667","9,85x4,52m","9.85 x 4.52 m","985","452","https://billsoftprivate.cmedia.cz/repository/93/000000/902011103.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309409","309409","BIGBOARD","bigboard","Bigboard","D2, E58, E65, E75, Bratislava","Bratislava","48.109337","17.086498","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_009a.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309410","309410","BIGBOARD","bigboard","Bigboard","Račianska / Pionierska, Bratislava","Bratislava","48.16816667","17.12706667","9,85x4,52m","9.85 x 4.52 m","985","452","https://billsoftprivate.cmedia.cz/repository/93/000000/902011402.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309411","309411","BIGBOARD","bigboard","Bigboard","Rožňavská, I/61, Bratislava","Bratislava","48.176745","17.166712","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_001b.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309412","309412","BIGBOARD","bigboard","Bigboard","D1, E58, E75, E571, Bratislava","Bratislava","48.177154","17.190106","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_017b.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309413","309413","BIGBOARD","bigboard","Bigboard","D1, E58, E75, E571, Bratislava","Bratislava","48.142133","17.172028","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_008a.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309414","309414","BIGBOARD","bigboard","Bigboard","D2, E58, E65, E75, Bratislava","Bratislava","48.109337","17.086498","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_009b.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309415","309415","BIGBOARD","bigboard","Bigboard","Račianska / Pionierska, Bratislava","Bratislava","48.16816667","17.12706667","9,85x4,52m","9.85 x 4.52 m","985","452","https://billsoftprivate.cmedia.cz/repository/93/000000/902011401.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309416","309416","BIGBOARD","bigboard","Bigboard","Ivánska / Galvaniho, Bratislava","Bratislava","48.16756667","17.17685278","9,85x4,52m","9.85 x 4.52 m","985","452","https://billsoftprivate.cmedia.cz/repository/93/000000/902011201.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309417","309417","BIGBOARD","bigboard","Bigboard","Most Lafranconi, D2, E65, I/2, Bratislava","Bratislava","48.145467","17.075433","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_010a.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309418","309418","BIGBOARD","bigboard","Bigboard","dialnicný obchvat D1, Bratislava","Bratislava","48.162192","17.183111","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/002345/84_1493885128.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309419","309419","BIGBOARD","bigboard","Bigboard","Landererova, Bratislava","Bratislava","48.142559","17.126353","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/002346/03_1649162672.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309420","309420","BIGBOARD","bigboard","Bigboard","Nábr. arm. gen. L. Svobodu, Bratislava","Bratislava","48.143225","17.084017","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/002346/08_1431527711.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309421","309421","BIGBOARD","bigboard","Bigboard","Dostojevského rad, Bratislava","Bratislava","48.142237","17.120301","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/002346/09_1431528253.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309422","309422","BIGBOARD","bigboard","Bigboard","Pribinova, Bratislava","Bratislava","48.141091","17.120592","1000x400cm","1000 x 400 cm","1000","400","https://billsoftprivate.cmedia.cz/repository/1195/002346/10_1431528599.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309423","309423","BIGBOARD","bigboard","Bigboard","D1, E58, E75, E571, Bratislava","Bratislava","48.186572","17.203673","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_031b.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309424","309424","BIGBOARD","bigboard","Bigboard","D1, E58, E75, E571, Bratislava","Bratislava","48.186572","17.203673","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_031a.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309425","309425","BIGBOARD","bigboard","Bigboard","D1, E58, E75, E571, Bratislava","Bratislava","48.180477","17.194312","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_033a.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309426","309426","BIGBOARD","bigboard","Bigboard","Galvaniho, Bratislava","Bratislava","48.168112","17.176628","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_015b.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309427","309427","BIGBOARD","bigboard","Bigboard","Senecká, I/61, Bratislava","Bratislava","48.190633","17.205105","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_024a.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309428","309428","BIGBOARD","bigboard","Bigboard","D1, E58, E75, E571, Bratislava","Bratislava","48.193937","17.217295","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_027a.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309429","309429","BIGBOARD","bigboard","Bigboard","D1, E58, E75, E575, Bratislava","Bratislava","48.1886","17.207616","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_034b.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309430","309430","BIGBOARD","bigboard","Bigboard","Pražská ulica, Bratislava","Bratislava","48.16087","17.102732","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/002356/15_1456395607.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309431","309431","BIGBOARD","bigboard","Bigboard","Pražská ulica, Bratislava","Bratislava","48.160855","17.102732","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/002356/16_1456395690.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309432","309432","BIGBOARD","bigboard","Bigboard","dialnicný obchvat D1, Bratislava","Bratislava","48.160331","17.182761","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/002356/18_1456395855.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309433","309433","BIGBOARD","bigboard","Bigboard","Prístavná, Landererova, Bratislava","Bratislava","48.141999","17.13408","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/002356/22_1698764639.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309434","309434","BIGBOARD","bigboard","Bigboard","Prístavná, Landererova, Bratislava","Bratislava","48.141832","17.138951","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/002356/24_1456396319.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309435","309435","BIGBOARD","bigboard","Bigboard","Dostojevského rad, Bratislava","Bratislava","48.142366","17.12055","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/002356/26_1456396457.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309436","309436","BIGBOARD","bigboard","Bigboard","Shopping Palace / Studená, Bratislava","Bratislava","48.18488056","17.17738611","10,1x4,8m","10.1 x 4.8 m","1010","480","https://billsoftprivate.cmedia.cz/repository/93/000000/902010025.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309437","309437","BIGBOARD","bigboard","Bigboard","Ivánska / Galvaniho, Bratislava","Bratislava","48.16756667","17.17685278","9,85x4,52m","9.85 x 4.52 m","985","452","https://billsoftprivate.cmedia.cz/repository/93/000000/902011202.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309438","309438","BIGBOARD","bigboard","Bigboard","Ivánska / Galvaniho, Bratislava","Bratislava","48.16756667","17.17685278","9,85x4,52m","9.85 x 4.52 m","985","452","https://billsoftprivate.cmedia.cz/repository/93/000000/902011203.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309439","309439","BIGBOARD","bigboard","Bigboard","Račianska / Pionierska, Bratislava","Bratislava","48.16816667","17.12706667","9,85x4,52m","9.85 x 4.52 m","985","452","https://billsoftprivate.cmedia.cz/repository/93/000000/902011403.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309440","309440","BIGBOARD","bigboard","Bigboard","Pribinova ulica, Bratislava","Bratislava","48.141244","17.120465","1000x400cm","1000 x 400 cm","1000","400","https://billsoftprivate.cmedia.cz/repository/1195/002416/50_1466426528.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309441","309441","BIGBOARD","bigboard","Bigboard","Trnavská/Tomášikova, Bratislava","Bratislava","48.165787","17.150626","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/002416/51_1466427179.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309442","309442","BIGBOARD","bigboard","Bigboard","Rožňavská, I/61, Bratislava","Bratislava","48.176745","17.166712","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_001a.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309443","309443","BIGBOARD","bigboard","Bigboard","D1, E58, E75, E571, Bratislava","Bratislava","48.174521","17.188912","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_004a.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309444","309444","BIGBOARD","bigboard","Bigboard","D2, E65, Bratislava","Bratislava","48.192326","17.044679","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_006b.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309445","309445","BIGBOARD","bigboard","Bigboard","D1, E58, E75, E571, Bratislava","Bratislava","48.142133","17.172028","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_008b.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309446","309446","BIGBOARD","bigboard","Bigboard","Most Lafranconi, D2, E65, I/2, Bratislava","Bratislava","48.145467","17.075433","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_010b.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309447","309447","BIGBOARD","bigboard","Bigboard","Galvaniho, Bratislava","Bratislava","48.168112","17.176628","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_015a.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309448","309448","BIGBOARD","bigboard","Bigboard","Svornosti, E575, I/63, Bratislava","Bratislava","48.136061","17.193676","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_019a.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309449","309449","BIGBOARD","bigboard","Bigboard","Svornosti, E575, I/63, Bratislava","Bratislava","48.130251","17.193974","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_020a.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309450","309450","BIGBOARD","bigboard","Bigboard","Svornosti, E575, I/63, Bratislava","Bratislava","48.130251","17.193974","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_020b.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309451","309451","BIGBOARD","bigboard","Bigboard","Prievozská, I/63, Bratislava","Bratislava","48.148171","17.145922","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_021b.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309452","309452","BIGBOARD","bigboard","Bigboard","Spojnica medzi Račou, Vajnorami a D1, Bratislava","Bratislava","48.190402","17.200384","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_023c.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309453","309453","BIGBOARD","bigboard","Bigboard","Senecká, I/61, Bratislava","Bratislava","48.190633","17.205105","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_024b.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309454","309454","BIGBOARD","bigboard","Bigboard","Landererova, Bratislava","Bratislava","48.142458","17.128793","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_025b.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309455","309455","BIGBOARD","bigboard","Bigboard","D1, E58, E75, E571, Bratislava","Bratislava","48.193937","17.217295","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_027b.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309456","309456","BIGBOARD","bigboard","Bigboard","D1, E58, E75, E571, Bratislava","Bratislava","48.186998","17.203144","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_030b.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309457","309457","BIGBOARD","bigboard","Bigboard","D1, E58, E75, E575, Bratislava","Bratislava","48.188085","17.206886","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/713/bigboard/foto/BA_034a.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309458","309458","BIGBOARD","bigboard","Bigboard","BA, diaľničný obchvat D2, Bratislava","Bratislava","48.160117","17.182837","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/002500/58_1467636037.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309459","309459","BIGBOARD","bigboard","Bigboard","diaľničný obchvat D1 , Bratislava","Bratislava","48.1822297","17.051311","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/002502/08_1470147099.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309460","309460","BIGBOARD","bigboard","Bigboard","Nábr. arm. gen. L. Svobodu , Bratislava","Bratislava","48.143304","17.084024","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/002502/11_1470148178.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309461","309461","BIGBOARD","bigboard","Bigboard","diaľničný obchvat D1 , Bratislava","Bratislava","48.174488","17.189012","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/002502/12_1470148624.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309462","309462","BIGBOARD","bigboard","Bigboard","D2, Bratislava","Bratislava","48.187348","17.046631","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/827/002530/40_1476777892.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309463","309463","BIGBOARD","bigboard","Bigboard","Pribinova, Bratislava","Bratislava","48.141144","17.120084","10x4m","10 x 4 m","1000","400","https://billsoftprivate.cmedia.cz/repository/1195/002530/90_1479205443.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309464","309464","BIGBOARD","bigboard","Bigboard","Ivanská, Bratislava","Bratislava","48.171411","17.189637","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/930/002592/86_1493890735.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309465","309465","BIGBOARD","bigboard","Bigboard","D1, Zlaté Piesky, Bratislava","Bratislava","48.181676","17.194915","960x360cm","960 x 360 cm","960","360","","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309466","309466","BIGBOARD","bigboard","Bigboard","ul. Svornosti príjazd do mesta v smere od Rovinky, Šamorína, Bratislava","Bratislava","48.111523","17.220869","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/000000/ba_01p.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309467","309467","BIGBOARD","bigboard","Bigboard","ul. Svornosti výjazd z mesta v smere Rovinky do Šamorína, Bratislava","Bratislava","48.111508","17.220869","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/000000/ba_01v.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309468","309468","BIGBOARD","bigboard","Bigboard","diaľnica D2 príjazd do mesta, Bratislava","Bratislava","48.1822297","17.051311","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/000000/ba_03p.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309469","309469","BIGBOARD","bigboard","Bigboard","Prístavný most – Einsteinova, Bratislava","Bratislava","48.131897","17.129276","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/000000/ba_07p.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309470","309470","BIGBOARD","bigboard","Bigboard","most Apollo – Einsteinova, Bratislava","Bratislava","48.131882","17.129276","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/000000/ba_07v.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309471","309471","BIGBOARD","bigboard","Bigboard","Košická. Prístavná. Landererova, Bratislava","Bratislava","48.142003","17.130388","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/000000/ba_08p.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309472","309472","BIGBOARD","bigboard","Bigboard","Košická. Prístavná. Landererova, Bratislava","Bratislava","48.142003","17.1303403","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/000000/ba_08v.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309473","309473","BIGBOARD","bigboard","Bigboard","Košická. Prístavná. Landererova, Bratislava","Bratislava","48.142018","17.130388","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/000000/ba_08k_led.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309474","309474","BIGBOARD","bigboard","Bigboard","Vajnorská ulica, Bratislava","Bratislava","48.18723","17.174287","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/000000/ba_12p.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309475","309475","BIGBOARD","bigboard","Bigboard","Vajnorská ulica, Bratislava","Bratislava","48.18708","17.174302","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/000000/ba_12v.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309476","309476","BIGBOARD","bigboard","Bigboard","Pražská ulica, Bratislava","Bratislava","48.16087","17.102732","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/000000/ba_14p.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309477","309477","BIGBOARD","bigboard","Bigboard","Pražská ulica, Bratislava","Bratislava","48.160855","17.102732","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/000000/ba_14v.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309478","309478","BIGBOARD","bigboard","Bigboard","diaľničný obchvat D1. , Bratislava","Bratislava","48.160132","17.182837","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/000000/ba_15p.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309479","309479","BIGBOARD","bigboard","Bigboard","diaľničný obchvat D1. , Bratislava","Bratislava","48.160117","17.182837","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/000000/ba_15v.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309480","309480","BIGBOARD","bigboard","Bigboard","diaľničný obchvat D2 výjazd z mesta. oočka na AVION. Galvaniho, Bratislava","Bratislava","48.160117","17.182852","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/000000/ba_15k.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
"kmz_309481","309481","BIGBOARD","bigboard","Bigboard","nábr.arm.gen.L.Svobodu, Bratislava","Bratislava","48.143319","17.084024","960x360cm","960 x 360 cm","960","360","https://billsoftprivate.cmedia.cz/repository/1195/000000/ba_16p.jpg","","#icon-ci-2","lokalita","kml_point","kmz"
