e_cis;velikost;kraj;okres;mesto;ul_cis;ul_cis1;ul_cisn;vgs84_n;vgs84_eo
28234;CLP;Košice;;Michalovce;Kapušianska-AZ;pri Obch.akadémii,SPTŠ,P,vnk;;48.744832;21.939056
28235;CLP;Košice;;Michalovce;Kapušianska-AZ;pri Obch.akadémii,SPTŠ,P,vnt;;48.744833;21.939073
28236;CLP;Košice;;Michalovce;Kapušianska-AZ;pri Obch.akadémii,SPTŠ,Ľ,vnt;;48.74487;21.939174
28237;CLP;Košice;;Michalovce;Kapušianska-AZ;pri Obch.akadémii,SPTŠ,Ľ,vnk;;48.74487;21.939174
28238;CLP;Košice;;Michalovce;Okružná-AZ;sídl.Juh,blok F2,Ľ,vnt;;48.747266;21.913882
28239;CLP;Košice;;Michalovce;Okružná-AZ;sídl.Juh,blok F2,Ľ,vnk;;48.747266;21.913882
28252;CLP;Košice;;Michalovce;Sládkovičova-AZ;Zemplín-centrum,Kaufland,Ľ,vnt;;48.75937;21.916584
28253;CLP;Košice;;Michalovce;Sládkovičova-AZ;Zemplín-centrum,Kaufland,Ľ,vnk;;48.75937;21.916584
28254;CLP;Košice;;Michalovce;Sládkovičova-AZ;oproti Kauflandu,Ľ,vnt;;48.758583;21.914849
28255;CLP;Košice;;Michalovce;Sládkovičova-AZ;oproti Kauflandu,Ľ,vnk;;48.758583;21.914849
14014;CLV;Nitra;;Nitra;Staničná/Štefánikova trieda-SAD;prechod medzi SAD a ŽS;;48.3028646;18.0809824
14015;CLV;Nitra;;Nitra;Staničná/Štefánikova trieda-SAD;prechod medzi SAD a ŽS;;48.3028646;18.0809824
14020;CLV;Nitra;;Nitra;Boženy Slančíkovej;Stredná priem.škola,OD Jednota;;48.311159;18.095252
14021;CLV;Nitra;;Nitra;Boženy Slančíkovej;Stredná priem.škola,OD Jednota;;48.311159;18.095252
14030;CLV;Nitra;;Nitra;Palárikova;centrum,UNIQA;;48.3098213;18.0872124
14031;CLV;Nitra;;Nitra;Palárikova;centrum,UNIQA;;48.3098213;18.0872124
14088;CLV;Nitra;;Nitra;Tr.A.Hlinku/Olympia;pred hotelom Olympia;;48.3149225;18.1051629
14089;CLV;Nitra;;Nitra;Tr.A.Hlinku/Olympia;pred hotelom Olympia;;48.3149225;18.1051629
14138;CLV;Nitra;;Nitra;Dlhá/Výstavná;sm centr,pri križov;;48.3115785;18.1119284
14139;CLV;Nitra;;Nitra;Dlhá/Výstavná;sm centr,pri križov;;48.3115785;18.1119284
14140;CLV;Nitra;;Nitra;Dlhá/Clementisa;sm centr,pred križov s tr.A.Hlinku;;48.3137135;18.1077399
14141;CLV;Nitra;;Nitra;Dlhá/Clementisa;sm centr,pred križov s tr.A.Hlinku;;48.3137135;18.1077399
14142;CLV;Nitra;;Nitra;Štúrova/pri moste,smc;pri moste cez rieku Nitra, OC Mlyny;;48.3078066;18.0889746
14143;CLV;Nitra;;Nitra;Štúrova/pri moste,smc;pri moste cez rieku Nitra,parkov;;48.3078066;18.0889746
14144;CLV;Nitra;;Nitra;Štúrova/Willsonova,smc;pri moste cez rieku Nitra,parkov;;48.3078794;18.0884443
14145;CLV;Nitra;;Nitra;Štúrova/Willsonova,smc;pri moste cez rieku Nitra,parkov;;48.3078794;18.0884443
14146;CLV;Nitra;;Nitra;Štúrova/parkovisko,smc;pri moste cez rieku Nitra, OC Mlyny;;48.307841;18.088716
14147;CLV;Nitra;;Nitra;Štúrova/parkovisko,smc;pri moste cez rieku Nitra,parkov;;48.307841;18.088716
14154;CLV;Nitra;;Nitra;Štúrova/Cintorínska,smc;Združ.str.škola,oproti Domu služieb;;48.3088414;18.0806696
14155;CLV;Nitra;;Nitra;Štúrova/Cintorínska,smc;Združ.str.škola,oproti Domu služieb;;48.3088414;18.0806696
14156;CLV;Nitra;;Nitra;Damborského;Staré divadlo,Daňový úrad;;48.3069261;18.0834982
14157;CLV;Nitra;;Nitra;Damborského;Staré divadlo,Daňový úrad;;48.3069261;18.0834982
14158;CLV;Nitra;;Nitra;Damborského/Štúrova;pred Prokuratúrou,oproti Kraj.súdu;;48.3080351;18.0838699
14159;CLV;Nitra;;Nitra;Damborského/Štúrova;pred Prokuratúrou,oproti Kraj.súdu;;48.3080351;18.0838699
14170;CLV;Nitra;;Nitra;Štefánikova tr./Hodžova,smc;pred Okresným úradom,;;48.3043586;18.0845547
14171;CLV;Nitra;;Nitra;Štefánikova tr./Hodžova,smc;pred Okresným úradom,;;48.3043586;18.0845547
14172;CLV;Nitra;;Nitra;Štefánikova tr./Hodžova,smc;pred Okresným úradom,FF UKF;;48.3048154;18.0847701
14173;CLV;Nitra;;Nitra;Štefánikova tr./Hodžova,smc;pred Okresným úradom,FF UKF;;48.3048154;18.0847701
14176;CLV;Nitra;;Nitra;Tr.A.Hlinku/CENTRO Nitra I.;od tr.A.Hlinku,1;;48.309952;18.097342
14177;CLV;Nitra;;Nitra;Tr.A.Hlinku/CENTRO Nitra I.;od tr.A.Hlinku,1;;48.309952;18.097342
14178;CLV;Nitra;;Nitra;Tr.A.Hlinku/CENTRO Nitra I.;od tr.A.Hlinku,2;;48.310057;18.097569
14179;CLV;Nitra;;Nitra;Tr.A.Hlinku/CENTRO Nitra I.;od tr.A.Hlinku,2;;48.310057;18.097569
14184;CLV;Nitra;;Nitra;Tr.A.Hlinku/CENTRO Nitra I.;od tr.A.Hlinku,5;;48.310484;18.098389
14185;CLV;Nitra;;Nitra;Tr.A.Hlinku/CENTRO Nitra I.;od tr.A.Hlinku,5;;48.310484;18.098389
14212;CLV;Nitra;;Nitra;Tr.A.Hlinku/CENTRO Nitra I.;Belda sport, OK Moda, cropp, DM drogerie;;48.309777;18.09794
14213;CLV;Nitra;;Nitra;Tr.A.Hlinku/CENTRO Nitra I.;Belda sport, OK Moda, cropp, DM drogerie;;48.309777;18.09794
14216;CLV;Nitra;;Nitra;Akademická/CENTRO Nitra I.;pri OD Centro Nitra,1;;48.309452;18.09715
14217;CLV;Nitra;;Nitra;Akademická/CENTRO Nitra I.;pri OD Centro Nitra,1;;48.309452;18.09715
14222;CLV;Nitra;;Nitra;Akademická/CENTRO Nitra I.;pri OD Centro Nitra,4;;48.308926;18.097753
14223;CLV;Nitra;;Nitra;Akademická/CENTRO Nitra I.;pri OD Centro Nitra,4;;48.308926;18.097753
14228;CLV;Nitra;;Nitra;Štúrova/OD Nitra;pred OD Nitra, Tesco, Decathlon;;48.3085094;18.0845082
14229;CLV;Nitra;;Nitra;Štúrova/OD Nitra;pred OD Nitra,Tesco, Decathlon;;48.3085094;18.0845082
14230;CLV;Nitra;;Nitra;Štúrova/Dom služieb;pri Dome služieb,parkovisko;;48.3093567;18.0811122
14231;CLV;Nitra;;Nitra;Štúrova/Dom služieb;pri Dome služieb,parkovisko;;48.3093567;18.0811122
14232;CLV;Nitra;;Nitra;Štúrova/príj.od kruh.objazdu;pri predajni ŠEVT;;48.3092458;18.0776591
14233;CLV;Nitra;;Nitra;Štúrova/príj.od kruh.objazdu;pri predajni ŠEVT;;48.3092458;18.0776591
14234;CLV;Nitra;;Nitra;Štúrova/príj.od kruh.objazdu;pri predajni nábytku;;48.3093398;18.0770422
14235;CLV;Nitra;;Nitra;Štúrova/príj.od kruh.objazdu;pri predajni nábytku;;48.3093398;18.0770422
14252;CLV;Nitra;;Nitra;Tr.A.Hlinku/CENTRO Nitra I.;Favab, lekáreň BENU,4F;;48.309521;18.098144
14253;CLV;Nitra;;Nitra;Tr.A.Hlinku/CENTRO Nitra I.;Favab, lekáreň BENU,4F;;48.309521;18.098144
14256;CLV;Nitra;;Nitra;Tr.A.Hlinku/CENTRO Nitra I.;pri eskalátore/parkov.strecha ,vľavo;;48.309873;18.098476
14257;CLV;Nitra;;Nitra;Tr.A.Hlinku/CENTRO Nitra I.;pri eskalátore/parkov.strecha,vpravo;;48.30978;18.098643
14258;CLV;Nitra;;Nitra;Tr.A.Hlinku/CENTRO Nitra II.;vchod od Výstavnej,na stene vľavo Pošta, JYSK;;48.308248;18.099498
14259;CLV;Nitra;;Nitra;Tr.A.Hlinku/CENTRO Nitra II.;vchod od Výstavnej, pošta, JYSK Poštová banka,PEPCO;;48.308565;18.099233
14260;CLV;Nitra;;Nitra;Tr.A.Hlinku/CENTRO Nitra II.;vchod od Výstavnej, pošta, JYSK Poštová banka,PEPCO;;48.308565;18.099233
14265;CLV;Nitra;;Nitra;Tr.A.Hlinku/CENTRO Nitra II.;pri vchode Akademická/Výstavná, VUB Alltoys, Casino Admiral;;48.308263;18.098982
14266;CLV;Nitra;;Nitra;Tr.A.Hlinku/CENTRO Nitra II.;pri vchode Akademická/Výstavná,VUB Alltoys, Casino Admiral;;48.308263;18.098982
14267;CLV;Nitra;;Nitra;Výstavná/CENTRO Nitra III.;oproti výstavisku 1, vstup do OC, bankomat SLSP;;48.308545;18.100256
14268;CLV;Nitra;;Nitra;Výstavná/CENTRO Nitra III.;oproti výstavisku 1, vstup do OC, bankomat SLSP;;48.308545;18.100256
14269;CLV;Nitra;;Nitra;Výstavná/CENTRO Nitra III.;oproti výstavisku 2, vstup do OC, bankomat SLSP;;48.308273;18.099725
14270;CLV;Nitra;;Nitra;Výstavná/CENTRO Nitra III.;oproti výstavisku 2, vstup do OC, bankomat SLSP;;48.308273;18.099725
14273;CLV;Nitra;;Nitra;Výstavná/CENTRO Nitra III.;oproti výstavisku 4, vstup do OC;;48.307914;18.099085
14274;CLV;Nitra;;Nitra;Výstavná/CENTRO Nitra III.;oproti výstavisku 4, vstup do OC;;48.307914;18.099085
14275;CLV;Nitra;;Nitra;Akademická/CENTRO Nitra III.;pri OD Centro Nitra,5;;48.308093;18.098614
14276;CLV;Nitra;;Nitra;Akademická/CENTRO Nitra III.;pri OD Centro Nitra,5;;48.308093;18.098614
14277;CLV;Nitra;;Nitra;Akademická/CENTRO Nitra III.;pri OD Centro Nitra,6;;48.307922;18.098826
14278;CLV;Nitra;;Nitra;Akademická/CENTRO Nitra III.;pri OD Centro Nitra,6;;48.307922;18.098826
14279;CLV;Nitra;;Nitra;Výstavná;oproti vstupu na výstavisko/brána B1;;48.3086672;18.1012488
14280;CLV;Nitra;;Nitra;Výstavná;oproti vstupu na výstavisko/brána B1;;48.3086672;18.1012488
14281;CLV;Nitra;;Nitra;Výstavná;oproti výstavisku;;48.308877;18.1025016
14282;CLV;Nitra;;Nitra;Výstavná;oproti výstavisku;;48.308877;18.1025016
14283;CLV;Nitra;;Nitra;Fatranská/Tríbečská;v zeleni neďaleko Lidl,2;;48.3094162;18.1072253
14284;CLV;Nitra;;Nitra;Fatranská/Tríbečská;v zeleni neďaleko Lidl,2;;48.3094162;18.1072253
14285;CLV;Nitra;;Nitra;Fatranská/Tríbečská;v zeleni neďaleko Lidl,1;;48.3093319;18.1064777
14286;CLV;Nitra;;Nitra;Fatranská/Tríbečská;v zeleni neďaleko Lidl,1;;48.3093319;18.1064777
14287;CLV;Nitra;;Nitra;Fatranská;oproti Lidl,vedľa parkoviska;;48.3095672;18.1075951
14288;CLV;Nitra;;Nitra;Fatranská;oproti Lidl,vedľa parkoviska;;48.3095672;18.1075951
14289;CLV;Nitra;;Nitra;Fatranská/Výstavná;pred kinom Lipa;;48.3100754;18.107459
14290;CLV;Nitra;;Nitra;Fatranská/Výstavná;pred kinom Lipa;;48.3100754;18.107459
14291;CLV;Nitra;;Nitra;Výstavná;pred OC,pri Slov.sporiteľni;;48.310634;18.10828
14292;CLV;Nitra;;Nitra;Výstavná;pred OC,pri Slov.sporiteľni;;48.310634;18.10828
14293;CLV;Nitra;;Nitra;Výstavná;pred OC,pri Slov.sporiteľni,kino Lipa;;48.310988;18.109041
14294;CLV;Nitra;;Nitra;Výstavná;pred OC,pri Slov.sporiteľni,kino Lipa;;48.310988;18.109041
14295;CLV;Nitra;;Nitra;Dlhá/Bohúňova;sm Janíkovce/centr,1;;48.3093299;18.1142379
14296;CLV;Nitra;;Nitra;Dlhá/Bohúňova;sm Janíkovce/centr,1;;48.3093299;18.1142379
14297;CLV;Nitra;;Nitra;Dlhá/Čavojského;sm Janíkovce/centr,2;;48.308132;18.1154133
14298;CLV;Nitra;;Nitra;Dlhá/Čavojského;sm Janíkovce/centr,2;;48.308132;18.1154133
14313;CLV;Nitra;;Nitra;Sladkovičova/Kmeťkova;pri pensione ristorante Moretti, oproti ŠEVT, ČSOB;;48.3132169;18.0920853
14314;CLV;Nitra;;Nitra;Sladkovičova/Kmeťkova;pri pensione ristorante Moretti, oproti ŠEVT, ČSOB;;48.3132169;18.0920853
14315;CLV;Nitra;;Nitra;Štúrova/Hollého;pri potravinách Nitrazdroj;;48.3091512;18.0782895
14316;CLV;Nitra;;Nitra;Štúrova/Hollého;pri potravinách Nitrazdroj;;48.3091512;18.0782895
14317;CLV;Nitra;;Nitra;Jesenského/Zimný štadión;Mestský park, Nitra aréna;;48.3199617;18.0861035
14318;CLV;Nitra;;Nitra;Jesenského/Zimný štadión;Mestský park, Nitra aréna;;48.3199617;18.0861035
14319;CLV;Nitra;;Nitra;Župné námestie;kruhový objazd, Farská ulica, Farska cafe;;48.3153237;18.0854317
14320;CLV;Nitra;;Nitra;Župné námestie;kruhový objazd, Farská ulica, Farska cafe;;48.3153237;18.0854317
14321;CLV;Nitra;;Nitra;Sládkovičova/F.Mojtu;pri lekárni, oproti ČSOB;;48.3128435;18.0916301
14322;CLV;Nitra;;Nitra;Sládkovičova/F.Mojtu;pri lekárni, oproti ČSOB;;48.3128435;18.0916301
14323;CLV;Nitra;;Nitra;Štúrova/Palánok;pri Dome služieb, parkovisko;;48.309187;18.082113
14324;CLV;Nitra;;Nitra;Štúrova/Palánok;pri Dome služieb, parkovisko;;48.309187;18.082113
14325;CLV;Nitra;;Nitra;Štúrova/Palánok;pri Dome služieb, parkovisko, rešt.TABÁŇ;;48.3089361;18.0821925
14326;CLV;Nitra;;Nitra;Štúrova/Palánok;pri Dome služieb, parkovisko, rešt.TABÁŇ;;48.3089361;18.0821925
14327;CLV;Nitra;;Nitra;Štefánikova trieda;pri Úrade práce,oproti pivovar Heineken;;48.303107;18.0833765
14328;CLV;Nitra;;Nitra;Štefánikova trieda;pri Úrade práce,oproti pivovar Heineken;;48.303107;18.0833765
14329;CLV;Nitra;;Nitra;Fatranská/Vihorlatská;pri Poliklinike Chrenová, OD LIDL;;48.3084149;18.1090724
14330;CLV;Nitra;;Nitra;Fatranská/Vihorlatská;pri Poliklinike Chrenová, OD LIDL;;48.3084149;18.1090724
14331;CLV;Nitra;;Nitra;Výstavná/Sitnianska;smer križovatka Dlhá;;48.3114203;18.1100875
14332;CLV;Nitra;;Nitra;Výstavná/Sitnianska;smer križovatka Dlhá;;48.3114203;18.1100875
14333;CLV;Nitra;;Nitra;Štefánikova tr.30, pešia zóna 1;herňa Galaxy, poisť.UNIQA;;48.3107568;18.0866491
14334;CLV;Nitra;;Nitra;Štefánikova tr.30, pešia zóna 1;herňa Galaxy, poisť.UNIQA;;48.3107568;18.0866491
14335;CLV;Nitra;;Nitra;Štefánikova tr.13, pešia zóna 2;záložňa,UniCredit Bank,smer VÚB, DAB;;48.3118042;18.0872984
14336;CLV;Nitra;;Nitra;Štefánikova tr.13, pešia zóna 2;záložňa,UniCredit Bank,smer VÚB, DAB;;48.3118042;18.0872984
14337;CLV;Nitra;;Nitra;Kupecká 4, pešia zóna;reštaurácie,Odevy,smer DAB;;48.3135074;18.0872864
14338;CLV;Nitra;;Nitra;Kupecká 4, pešia zóna;reštaurácie,Odevy,smer DAB;;48.3135074;18.0872864
14339;CLV;Nitra;;Nitra;Svätoplukovo nám.,pešia zóna;Oproti DAB,centrum mesta;;48.3142753;18.0875521
14340;CLV;Nitra;;Nitra;Svätoplukovo nám.,pešia zóna;Oproti DAB,centrum mesta;;48.3142753;18.0875521
14341;CLV;Nitra;;Nitra;Štefánikova trieda;pri OC Mlyny 1;;48.3067184;18.0855925
14342;CLV;Nitra;;Nitra;Štefánikova trieda;pri OC Mlyny 1;;48.3067184;18.0855925
14343;CLV;Nitra;;Nitra;Štefánikova trieda;pri OC Mlyny 2;;48.3073515;18.0858088
14344;CLV;Nitra;;Nitra;Štefánikova trieda;pri OC Mlyny 2;;48.3073515;18.0858088
14345;CLV;Nitra;;Nitra;Výstavná oproti OC Centro;pri Výstavisku Agrokomplex Nitra;;48.3082433;18.1005733
14346;CLV;Nitra;;Nitra;Výstavná oproti OC Centro;pri Výstavisku Agrokomplex Nitra;;48.3082433;18.1005733
14347;CLV;Nitra;;Nitra;Dolnočermánska;pri Family Center,Korzo Klokočina;;48.3017277;18.063327
14348;CLV;Nitra;;Nitra;Dolnočermánska;pri Family Center,Korzo Klokočina;;48.3017277;18.063327
14349;CLV;Nitra;;Nitra;Hviezdoslavova trieda;oproti OD Kaufland a ČS Slovnaft;;48.3014427;18.0606513
14350;CLV;Nitra;;Nitra;Hviezdoslavova trieda;oproti OD Kaufland a ČS Slovnaft;;48.3014427;18.0606513
14351;CLV;Nitra;;Nitra;Kmeťova;pri ZŠ Beethovenova;;48.3008104;18.0519041
14352;CLV;Nitra;;Nitra;Kmeťova;pri ZŠ Beethovenova;;48.3008104;18.0519041
14353;CLV;Nitra;;Nitra;Novozámocká;pri kasárňach;;48.2893269;18.0845217
14354;CLV;Nitra;;Nitra;Novozámocká;pri kasárňach;;48.2893269;18.0845217
14355;CLV;Nitra;;Nitra;Hviezdoslavova tr./Dolnočermánska;pri OD LIDL,križovatka;;48.3017968;18.0621532
14356;CLV;Nitra;;Nitra;Hviezdoslavova tr./Dolnočermánska;pri OD LIDL,križovatka;;48.3017968;18.0621532
14357;CLV;Nitra;;Nitra;Družstevná, smer SAD;pri Úrade práce;;48.302927;18.0823194
14358;CLV;Nitra;;Nitra;Družstevná, smer SAD;pri Úrade práce;;48.302927;18.0823194
14359;CLV;Nitra;;Nitra;Družstevná/Staničná;pri Autobusovej stanici Nitra;;48.3032694;18.0813222
14360;CLV;Nitra;;Nitra;Družstevná/Staničná;pri Autobusovej stanici Nitra;;48.3032694;18.0813222
14361;CLV;Nitra;;Nitra;Coboriho;pri MÚ Nitra, potraviny, ČSOB, Generali;;48.3053357;18.0831245
14362;CLV;Nitra;;Nitra;Coboriho;pri MÚ Nitra, potraviny, ČSOB, Generali;;48.3053357;18.0831245
14363;CLV;Nitra;;Nitra;Hviezdoslavova trieda;smer ČS Slovnaft,ODKaufland 1;;48.2984851;18.0564684
14364;CLV;Nitra;;Nitra;Hviezdoslavova trieda;smer ČS Slovnaft,ODKaufland 1;;48.2984851;18.0564684
14365;CLV;Nitra;;Nitra;Hviezdoslavova trieda;smer ČS Slovnaft,ODKaufland 2;;48.2993431;18.0579218
14366;CLV;Nitra;;Nitra;Hviezdoslavova trieda;smer ČS Slovnaft,ODKaufland 2;;48.2993431;18.0579218
14367;CLV;Nitra;;Nitra;Novozámocká;smer križovatka Cabajská;;48.2971321;18.0803199
14368;CLV;Nitra;;Nitra;Novozámocká;smer križovatka Cabajská;;48.2971321;18.0803199
14369;CLV;Nitra;;Nitra;Dlhá;smer kruh.objazd/Tr.A.Hlinku, futbalové ihrisko;;48.3133418;18.1085383
14370;CLV;Nitra;;Nitra;Dlhá;smer kruh.objazd/Tr.A.Hlinku, futbalové ihrisko;;48.3133418;18.1085383
14371;CLV;Nitra;;Nitra;Topoľová;parkovisko pri OD NITRA ZDROJ, základná škola;;48.3131159;18.1077665
14372;CLV;Nitra;;Nitra;Topoľová;parkovisko pri OD NITRA ZDROJ, základná škola;;48.3131159;18.1077665
14373;CLV;Nitra;;Nitra;Fatranská;pri OD LIDL,Poliklinika Chrenová;;48.3087629;18.1089728
14374;CLV;Nitra;;Nitra;Fatranská;pri OD LIDL,Poliklinika Chrenová;;48.3087629;18.1089728
14375;CLV;Nitra;;Nitra;Golianova/Južná;v trávnatej ploche smer Bottova 1;;48.2972551;18.0713077
14376;CLV;Nitra;;Nitra;Golianova/Južná;v trávnatej ploche smer Bottova 1;;48.2972551;18.0713077
14377;CLV;Nitra;;Nitra;Golianova;v trávnatej ploche smer Bottova 2;;48.2976337;18.0724611
14378;CLV;Nitra;;Nitra;Golianova;v trávnatej ploche smer Bottova 2;;48.2976337;18.0724611
14379;CLV;Nitra;;Nitra;Golianova;v trávnatej ploche smer Bottova 3;;48.2985073;18.0744948
14380;CLV;Nitra;;Nitra;Golianova;v trávnatej ploche smer Bottova 3;;48.2985073;18.0744948
14381;CLV;Nitra;;Nitra;Golianova;v trávnatej ploche smer Hanulova 4;;48.2995014;18.0765054
14382;CLV;Nitra;;Nitra;Golianova;v trávnatej ploche smer Hanulova 4;;48.2995014;18.0765054
14383;CLV;Nitra;;Nitra;Hanulova;v trávnatej ploche smer Železničiarska;;48.3004971;18.0769569
14384;CLV;Nitra;;Nitra;Hanulova;v trávnatej ploche smer Železničiarska;;48.3004971;18.0769569
14385;CLV;Nitra;;Nitra;Železničiarska;kruhový objazd Hanulova/Slnečná;;48.306005;18.0758174
14386;CLV;Nitra;;Nitra;Železničiarska;kruhový objazd Hanulova/Slnečná;;48.306005;18.0758174
14387;CLV;Nitra;;Nitra;Štúrova, pri Business Centre;pred 365 GYM,smer kruhový objazd;;48.3092198;18.0801063
14388;CLV;Nitra;;Nitra;Štúrova, pri Business Centre;pred 365 GYM,smer kruhový objazd;;48.3092198;18.0801063
24004;CLP;Nitra;;Nitra;Štúrova/OD Nitra-AZ;OD Prior,Tesco,Decathlon,P,vnk;;48.30842;18.085361
24005;CLP;Nitra;;Nitra;Štúrova/OD Nitra-AZ;OD Tesco,Decathlon,P,vnt;;48.30842;18.085361
24006;CLP;Nitra;;Nitra;Štúrova/OD Nitra-AZ;OD,Tesco,Decathlon,Ľ,vnt;;48.308491;18.085402
24007;CLP;Nitra;;Nitra;Štúrova/OD Nitra-AZ;OD Tesco,Decathlon,Ľ,vnk;;48.308491;18.085402
24048;CLP;Nitra;;Nitra;Považská-AZ;DSS,na sídlisku,Ľ,vnt;;48.303774;18.052642
24049;CLP;Nitra;;Nitra;Považská-AZ;DSS,na sídlisku,Ľ,vnk;;48.303774;18.052642
24070;CLP;Nitra;;Nitra;Napervilská-AZ;sm Chrenovská,v parku,ČS,P,vnk;;48.319271;18.096848
24071;CLP;Nitra;;Nitra;Napervilská-AZ;sm Chrenovská,v parku,ČS,P,vnt;;48.319271;18.096848
24072;CLP;Nitra;;Nitra;Napervilská-AZ;sm Chrenovská,v parku,ČS,Z/vnt;;48.319297;18.096897
24073;CLP;Nitra;;Nitra;Napervilská-AZ;sm Chrenovská,v parku,ČS,Z/vnk;;48.319297;18.096897
24074;CLP;Nitra;;Nitra;Napervilská-AZ;sm Chrenovská,v parku,ČS,Ľ,vnt;;48.319196;18.096926
24075;CLP;Nitra;;Nitra;Napervilská-AZ;sm Chrenovská,v parku,ČS,Ľ,vnk;;48.319196;18.096926
24096;CLP;Nitra;;Nitra;Novozámocká/Krškany-AZ;oproti škole,kostol,sm NZ,Ľ,vnt;;48.272363;18.099617
24097;CLP;Nitra;;Nitra;Novozámocká/Krškany-AZ;oproti škole,kostol,sm NZ,Ľ,vnk;;48.272363;18.099617
24098;CLP;Nitra;;Nitra;Novozámocká/Krškany-AZ;oproti kostolu,škola,smc,Ľ,vnt;;48.273523;18.099162
24099;CLP;Nitra;;Nitra;Novozámocká/Krškany-AZ;oproti kostolu,škola,smc,Ľ,vnk;;48.273523;18.099162
24102;CLP;Nitra;;Nitra;Mostná-AZ;centr,P,vnk;;48.316425;18.092321
24103;CLP;Nitra;;Nitra;Mostná-AZ;centr,P,vnt;;48.316425;18.092321
24104;CLP;Nitra;;Nitra;Chmeľová dolina-AZ;Zobor,P,vnk;;48.330652;18.093453
24105;CLP;Nitra;;Nitra;Chmeľová dolina-AZ;Zobor,P,vnt;;48.330652;18.093453
24152;CLP;Nitra;;Nitra;Hviezdoslavova tr.IV.,smc-AZ;sm centr,Ľ,vnt;;48.29797;18.055598
24153;CLP;Nitra;;Nitra;Hviezdoslavova tr.IV.,smc-AZ;sm centr,Ľ,vnk;;48.29797;18.055598
24156;CLP;Nitra;;Nitra;Hviezdoslavova tr.II.,smc-AZ;sm centr,OD Billa,P,vnk;;48.302281;18.06293
24157;CLP;Nitra;;Nitra;Hviezdoslavova tr.II.,smc-AZ;sm centr,OD Billa,P,vnt;;48.302281;18.06293
24158;CLP;Nitra;;Nitra;Hviezdoslavova tr.II.,smc-AZ;sm centr,OD Billa,Z/vnt;;48.302307;18.062996
24159;CLP;Nitra;;Nitra;Hviezdoslavova tr.II.,smc-AZ;sm centr,OD Billa,Z/vnk;;48.302307;18.062996
24160;CLP;Nitra;;Nitra;Hviezdoslavova tr.II.,smc-AZ;sm centr,OD Billa,Ľ,vnt;;48.302332;18.063027
24161;CLP;Nitra;;Nitra;Hviezdoslavova tr.II.,smc-AZ;sm centr,OD Billa,Ľ,vnk;;48.302332;18.063027
24162;CLP;Nitra;;Nitra;Hviezdoslavova tr.I.,smc-AZ;pri NsP,ČS,pošta,záhrady,P,vnk;;48.304704;18.067847
24163;CLP;Nitra;;Nitra;Hviezdoslavova tr.I.,smc-AZ;pri NsP,ČS,pošta,záhrady,P,vnt;;48.304704;18.067847
24164;CLP;Nitra;;Nitra;Hviezdoslavova tr.I.,smc-AZ;pri NsP,ČS,pošta,záhrady,Ľ,vnt;;48.304731;18.067912
24165;CLP;Nitra;;Nitra;Hviezdoslavova tr.I.,smc-AZ;pri NsP,ČS,pošta,záhrady,Ľ,vnk;;48.304731;18.067912
24166;CLP;Nitra;;Nitra;Novozámocká-AZ;oproti ČS OMV,kasárne,P,vnk;;48.292479;18.082509
24167;CLP;Nitra;;Nitra;Novozámocká-AZ;oproti ČS OMV,kasárne,P,vnt;;48.292479;18.082509
24168;CLP;Nitra;;Nitra;Novozámocká-AZ;oproti ČS OMV,kasárne,Ľ,vnt;;48.292512;18.082478
24169;CLP;Nitra;;Nitra;Novozámocká-AZ;oproti ČS OMV,kasárne,Ľ,vnk;;48.292512;18.082487
24178;CLP;Nitra;;Nitra;Kmeťova/Popradská-AZ;sídlisko,šport.areál,Ľ,vnt;;48.306354;18.051501
24179;CLP;Nitra;;Nitra;Kmeťova/Popradská-AZ;sídlisko,šport.areál,Ľ,vnk;;48.306354;18.051501
24186;CLP;Nitra;;Nitra;Dlhá/Bohúňova-AZ;sm centr,pred Bohúňovou,Ľ,vnt;;48.309395;18.114753
24187;CLP;Nitra;;Nitra;Dlhá/Bohúňova-AZ;sm centr,pred Bohúňovou,Ľ,vnk;;48.309395;18.114753
24188;CLP;Nitra;;Nitra;Kmeťova-AZ;otočka busov MHD,Z/vnt;;48.302302;18.05066
24189;CLP;Nitra;;Nitra;Kmeťova-AZ;otočka busov MHD,Z/vnt;;48.30227;18.05066
24190;CLP;Nitra;;Nitra;Kmeťova-AZ;otočka busov MHD,Z/vnt;;48.302225;18.050666
24191;CLP;Nitra;;Nitra;Kmeťova-AZ;otočka busov MHD,Z/vnt;;48.302191;18.050671
24196;CLP;Nitra;;Nitra;Párovská-AZ;pri gymnáziu,Ľ,vnt;;48.311185;18.081361
24197;CLP;Nitra;;Nitra;Párovská-AZ;pri gymnáziu,Ľ,vnk;;48.311185;18.081361
24198;CLP;Nitra;;Nitra;Dolnozoborská-AZ;oproti amfiteátru,križov,ZŠ,Ľ,vnt;;48.322906;18.095222
24199;CLP;Nitra;;Nitra;Dolnozoborská-AZ;oproti amfiteátru,križov,ZŠ,Ľ,vnk;;48.322906;18.095222
24206;CLP;Nitra;;Nitra;Kmeťova/Hviezdoslavova-AZ;vysielač,oproti ZŠ,Ľ,vnt;;48.298777;18.053348
24207;CLP;Nitra;;Nitra;Kmeťova/Hviezdoslavova-AZ;vysielač,oproti ZŠ,Ľ,vnk;;48.298777;18.053348
