e_cis;velikost;kraj;okres;mesto;ul_cis;ul_cis1;ul_cisn;vgs84_n;vgs84_eo
70606;24;Košice;Michalovce;Pozdišovce;E-50/KE-MI,O;sm MI,4,Ľ;;48.722442;21.852197
70607;24;Košice;Michalovce;Pozdišovce;E-50/MI-KE,O;sm KE,4;;48.722442;21.852197
70608;24;Košice;Michalovce;Pozdišovce;E-50/KE-MI,O;sm MI,5,Ľ;;48.722611;21.852375
70609;24;Košice;Michalovce;Pozdišovce;E-50/MI-KE,O;sm KE,5;;48.722611;21.852375
70610;24;Košice;Sobrance;Sobrance;Michalovská,E-50,O;príj.od MI,smc/UA,1,Ľ Slovakia TREND;;48.751249;22.172038
70611;24;Košice;Sobrance;Sobrance;Michalovská,E-50,O;príj.od MI,smc/UA,2,Ľ Slovakia TREND;;48.749763;22.17101
70612;24;Košice;Sobrance;Sobrance;Michalovská,E-50,O;výjazd sm MI,1 Slovakia TREND;;48.751249;22.172038
70613;24;Košice;Sobrance;Sobrance;Michalovská,E-50,O;výjazd sm MI,2 Slovakia TREND;;48.749763;22.17101
70614;24;Košice;Sobrance;Sobrance;Pri Parku,E-50,O;LIDL,výjazd sm UA,Ľ;;48.746193;22.184815
70615;24;Košice;Sobrance;Sobrance;Pri Parku,E-50,O;LIDL,príjazd od UA,smc/MI;;48.746193;22.184815
70619;24;Košice;Sobrance;Tibava;E-50/SO-UA,J;príjazd od SO,sm UA;;48.742066;22.200305
70620;24;Košice;Trebišov;Trebišov;SNP/Nemocničná,V;NsP,križov,sm gymnázium,Ľ Nemocnica,lekáreň,kostol,Mestský úrad;;48.61747;21.717567
70621;24;Košice;Trebišov;Trebišov;SNP/Nemocničná,V;NsP,križov,sm Nemocničná ul. Gymnázium,lekáreň,kostol,Mestský úrad,;;48.61747;21.717567
70622;24;Košice;Trebišov;Trebišov;SNP,J;parkov,sm Nemocničná ul. Nemocnica,lekáreň,kostol,Gymnázium,Mestský úrad;;48.618433;21.717215
70623;24;Košice;Michalovce;Trhovište;E-50/MI-KE;fasáda domu,križ na VV,sm KE;;48.701105;21.807953
70626;24;Košice;Michalovce;Veľké Kapušany;Zelená,O;žel.priecestie,výjazd sm UA,Ľ priemyselný obvod;;48.553423;22.087197
70627;24;Košice;Michalovce;Veľké Kapušany;Zelená,O;žel.priecestie,príj.od UA priemyselný obvod;;48.553423;22.087197
70628;24;Košice;Michalovce;Veľké Kapušany;Veškovská,O;výjazd sm MI,2,Ľ;;48.569096;22.091519
70629;24;Košice;Michalovce;Veľké Kapušany;Veškovská,O;príj.od MI,smc,2;;48.569096;22.091519
70630;24;Košice;Michalovce;Zalužice;E-50/SO-MI,J;zast.SAD,smMI;;48.762262;21.984926
70633;24;Košice;Michalovce;Zalužice;E-50/SO-MI,V;centr obce,v záhrade,sm MI,Ľ;;48.757571;21.989338
70634;24;Košice;Michalovce;Zalužice;E-50/MI-SO,V;centr obce,v záhrade,sm SO/UA;;48.756827;21.98696
70635;24;Košice;Michalovce;Zalužice;E-50/SO-MI,O;ČS Slovnaft,výjazd sm MI,1,Ľ;;48.753325;21.974712
70636;24;Košice;Michalovce;Zalužice;E-50/MI-SO,O;ČS Slovnaft,príj.od MI,sm SO,1;;48.753325;21.974712
70637;24;Košice;Michalovce;Zalužice;E-50/SO-MI,O;ČS Slovnaft,výjazd sm MI,2,Ľ;;48.752555;21.971298
70638;24;Košice;Michalovce;Zalužice;E-50/MI-SO,O;ČS Slovnaft,príj.od MI,sm SO,2;;48.752555;21.971298
70639;24;Košice;Michalovce;Závadka;E-50/SO-MI,J;príj.od SO/UA,sm MI;;48.769929;22.075093
70640;24;Košice;Michalovce;Závadka;E-50/MI-SO,J;výjazd sm SO/UA,Ľ;;48.769546;22.078226
70641;24;Košice;Michalovce;Závadka;E-50/SO-MI,J;centr obce,pri OÚ,sm MI,2,Ľ;;48.763241;22.06301
70642;24;Košice;Michalovce;Závadka;E-50/MI-SO,J;centr obce,pri Obecnom úrade,sm SO/UA,1;;48.763241;22.06301
70643;24;Prešov;Humenné;Humenné;Mierová/Poľná,J;príjazd od VT,MI,priemyseľná zóna,smer centrum, križovatka Humenské mliekarne,ČS Slovnaft;;48.931747;21.880129
70644;24;Prešov;Bardejov;Hutka;ťah SK-BJ,J;centr obce,pri OÚ,sm BJ;;49.39936;21.429338
70647;24;Prešov;Poprad;Poprad;Úzka,O;od parkoviska,1 železničná stanica,BILLA;;49.05858;20.294792
70648;24;Prešov;Poprad;Poprad;Úzka,O;od parkoviska,2 železničná stanica,BILLA;;49.05883;20.294752
70649;24;Prešov;Poprad;Poprad;Úzka,O;od SAD/ŽS,1 železničná stanica,BILLA;;49.058843;20.294751
70650;24;Prešov;Poprad;Poprad;Úzka,O;od SAD/ŽS,2 železničná stanica,BILLA;;49.058581;20.294775
70651;24;Prešov;Poprad;Poprad;Alžbetina,O;smer centrum,1,Ľ Hotel Europa,Tatranská Galéria,SAD,žel.stanica,BILLA;;49.058783;20.294425
70652;24;Prešov;Poprad;Poprad;Alžbetina,O;smer SAD/žel.stanica,1 Hotel Europa,Tatranská Galéria,SAD,žel.stanica,BILLA;;49.058783;20.294425
70653;24;Prešov;Poprad;Poprad;Alžbetina,O;smer centrum,2,Ľ Hotel Europa,Tatranská Galéria,SAD,žel.stanica,LIDL;;49.058681;20.294435
70654;24;Prešov;Poprad;Poprad;Alžbetina,O;smer SAD/žel.stanica2 Hotel Europa,Tatranská Galéria,SAD,žel.stanica;;49.058681;20.294435
70655;24;Prešov;Prešov;Prešov;Prostějovská/A.Prídavku,O;nákup.str.Centrum,sm sídl.,Ľ,1 základná škola;;49.015554;21.222811
70656;24;Prešov;Prešov;Prešov;Prostějovská/A.Prídavku,O;nákup.str.Centrum,smc,1 základná škola;;49.015554;21.222811
70657;24;Prešov;Prešov;Prešov;Prostějovská/A.Prídavku,O;nákup.str.Centrum,sm sídl.,Ľ,2 základná škola;;49.016037;21.222915
70658;24;Prešov;Prešov;Prešov;Prostějovská/A.Prídavku,O;nákup.str.Centrum,smc,2 základná škola,polícia;;49.016037;21.222915
70659;24;Prešov;Prešov;Prešov;Prostějovská/Tomášikova,O;trhovisko,kostol,sm sídl.,Ľ;;49.01858;21.223445
70660;24;Prešov;Prešov;Prešov;Prostějovská/Tomášikova,O;trhovisko,kostol,smc;;49.01858;21.223445
70661;24;Prešov;Prešov;Prešov;Sabinovská/otočka T-busu,O;ČS,rešt.St.Dúbrava,smc,Ľ;;49.024857;21.232036
70662;24;Prešov;Prešov;Prešov;Sabinovská/otočka T-busu,O;ČS,rešt.St.Dúbrava,sm Sabinov;;49.024857;21.232036
70663;24;Prešov;Prešov;Prešov;Sabinovská/Šidlovec/sídl.III,O;križ,výj.smSabinov,Ľ,1;;49.021412;21.234889
70664;24;Prešov;Prešov;Prešov;Sabinovská/Šidlovec/sídl.III,O;križ,príj.od Sabinova,smc,1;;49.021412;21.234889
70665;24;Prešov;Prešov;Prešov;Sabinovská/Šidlovec/sídl.III,O;križ,výj.smSabinov,Ľ,2;;49.021578;21.234704
70666;24;Prešov;Prešov;Prešov;Sabinovská/Šidlovec/sídl.III,O;križ,príj.od Sabinova,smc,2;;49.021578;21.234704
70667;24;Prešov;Prešov;Prešov;Mukačevská,O;nákup.stred.Astória,CBA,Ľ cyklistický chodní,tenis squash hala;;49.010816;21.227182
70668;24;Prešov;Prešov;Prešov;Mukačevská,O;nákup.stred.Astória,CBA,smc cyklistický chodní,tenis squash hala;;49.010816;21.227182
70669;24;Prešov;Prešov;Prešov;Sabinovská,O;príjazd od Sabinova do PO,Ľ;;49.015735;21.236577
70670;24;Prešov;Prešov;Prešov;Sabinovská/Pod skalkou,O;príj.od Sabinova,smc,Ľ,1 elektro;;49.016364;21.236537
70671;24;Prešov;Prešov;Prešov;Sabinovská/Pod skalkou,O;výj.smSabinov,1 elektro;;49.016364;21.236537
70672;24;Prešov;Prešov;Prešov;Sabinovská/Pod skalkou,O;príj.od Sabinova,smc,Ľ,2 elektro;;49.016013;21.23663
70673;24;Prešov;Prešov;Prešov;Sabinovská/Pod skalkou,O;výj.smSabinov,2 elektro;;49.016013;21.23663
70674;24;Košice;Michalovce;Pozdišovce;E-50/MI-KE,O;križov,sm KE,Ľ;;48.717304;21.847353
70675;24;Košice;Michalovce;Pozdišovce;E-50/KE-MI,O;križov,sm MI;;48.717304;21.847354
70677;24;Košice;Košice;Košice-Staré Mesto;Floriánska,Cassovar;Busin.centrum,sm zim.štadion T-COM;;48.718691;21.248378
70679;24;Prešov;Prešov;Prešov;Levočská,J;parkovisko,NsP,SOUo,1;;49.000286;21.23478
70680;24;Prešov;Prešov;Prešov;Levočská,J;parkov,poliklinika,SOUo,2;;49.000283;21.234676
70681;24;Prešov;Prešov;Prešov;Švábska/Pionierska,O;sm Sekčov,1,Ľ;;48.972279;21.259862
70682;24;Prešov;Prešov;Prešov;Švábska/Pionierska,O;smer Košice,1,kúpalisko Delňa;;48.972279;21.259862
70683;24;Prešov;Prešov;Prešov;Švábska/Royova,O;križ,sm Sekčov,2,Ľ zdravotné stredisko,nákupné centrum;;48.973023;21.260626
70684;24;Prešov;Prešov;Prešov;Švábska/Royova,O;križ,sm KE,2 zdravotné stredisko,nákupné centrum;;48.973023;21.260626
70685;24;Prešov;Prešov;Prešov;Švábska/pošta,O;pred poštou,sm Sekčov,3,Ľ zdravotné stredisko,nákupné centrum;;48.973859;21.261435
70686;24;Prešov;Prešov;Prešov;Švábska/pošta,O;pred poštou,sm KE,3 zdravotné stredisko,nákupné centrum;;48.973859;21.261435
70689;24;Prešov;Prešov;Ličartovce;cesta I/20, PO-KE,O;cesta I/20 smer Košice,2 ,Ľ Jednota;;48.870269;21.25207
70690;24;Prešov;Prešov;Ličartovce;cesta I/20 ,PO-KE,O;cesta I/20 smer Prešov,1 Jednota;;48.870269;21.25207
70691;24;Prešov;Prešov;Ličartovce;cesta I/20 ,PO-KE,O;cesta I/20 smer Prešov,2 Jednota;;48.870285;21.252129
70692;24;Prešov;Vranov n/Topľou;Nová Kelča;II/557,motorest Alpina,O;križ Domaša/VT-SP,sm VT,Ľ;;49.064799;21.701026
70693;24;Prešov;Vranov n/Topľou;Nová Kelča;II/557,motorest Alpina,O;križ Domaša/VT-SP,sm SP;;49.064799;21.701026
70694;24;Prešov;Poprad;Poprad;Moyzesova,O;oproti T-Comu,smc/Kaufland,Ľ Viacúčelová hala - ARÉNA POPRAD,OKAY,Deichman;;49.046096;20.294584
70695;24;Prešov;Poprad;Poprad;Moyzesova,O;oproti T-Comu,Kaufland Viacúčelová hala - ARÉNA POPRAD,OKAY,Deichman;;49.046096;20.294584
70696;24;Prešov;Poprad;Poprad;Moyzesova,O;oproti Kauflandu,smKaufland,Ľ Viacúčelová hala - ARÉNA POPRAD,OKAY,Deichman;;49.045165;20.292957
70697;24;Prešov;Poprad;Poprad;Moyzesova,O;oproti Kauflandu,sm L.Svobodu Viacúčelová hala - ARÉNA POPRAD,OKAY,Deichman;;49.045165;20.292957
70698;24;Prešov;Prešov;Prešov;Sekčovská/Justičná,O;smc,Ľ,1 podnikateľské centrum;;48.991104;21.270538
70699;24;Prešov;Prešov;Prešov;Sekčovská/Justičná,O;sm Šalgovík,1 podnikateľské centrum;;48.991104;21.270538
70700;24;Prešov;Prešov;Prešov;Sekčovská/Federátov,V;smc,Ľ,2 podnikateľské centrum;;48.990595;21.269966
70701;24;Prešov;Prešov;Prešov;Sekčovská/Federátov,V;sm Šalgovík,2 podnikateľské centrum;;48.990595;21.269966
70702;24;Prešov;Prešov;Prešov;Novomeského/Sekčovská,O;sm Solivar,Lidl,Ľ základná škola;;48.989476;21.268151
70703;24;Prešov;Prešov;Prešov;Novomeského/Sekčovská,O;Lidl,smer centrum základná škola;;48.989476;21.268151
70704;24;Prešov;Prešov;Prešov;tr.L.Svobodu/Jurkovičova,O;oproti ČS Slovnaft,Lidl,sm KE,Ľ, Alza,BRW nábytok, zdravotné centrum,OC EPERIA;;48.992503;21.266947
70705;24;Prešov;Prešov;Prešov;tr.L.Svobodu/Jurkovičova,O;oproti ČS Slovnaft,Lidl,sm Ľub.1 Alza,BRW nábytok, zdravotné centrum,OC EPERIA;;48.992503;21.266947
70706;24;Prešov;Prešov;Prešov;tr.L.Svobodu/Jurkovičova,O;oproti ČS Lukoil,Lidl,sm KE,Ľ Alza,BRW nábytok, zdravotné centrum,OC EPERIA;;48.991572;21.266405
70707;24;Prešov;Prešov;Prešov;tr.L.Svobodu/Jurkovičova,O;oproti ČS Slovnaft,Lidl,sm Ľub.2 Alza,BRW nábytok, zdravotné centrum,OC EPERIA;;48.991572;21.266405
70708;24;Prešov;Prešov;Prešov;Novomeského/tr.L.Svobodu,J;križ,Lidl,ČS Slovnaft,smc/Lidl,Ľ Kaufland,Mobelix,OC EPERIA;;48.990288;21.266322
70709;24;Prešov;Prešov;Prešov;Novomeského/tr.L.Svobodu,J;križ,Lidl,ČS Slovnaft,sm Sekč Kaufland,Mobelix,OC EPERIA;;48.990252;21.265873
70710;24;Prešov;Prešov;Prešov;tr.L.Svobodu/Zemplínska,O;NS Opál,sm KE,Ľ,1 Mobelix,Kaufland,OC EPERIA;;48.985978;21.26443
70711;24;Prešov;Prešov;Prešov;tr.L.Svobodu/Zemplínska,O;NS Opál,smc,1 Mobelix,Kaufland,OC EPERIA;;48.985978;21.26443
70712;24;Prešov;Prešov;Prešov;tr.L.Svobodu/Zemplínska,O;NS Opál,sm KE,Ľ,2 Mobelix,Kaufland,OC EPERIA;;48.985068;21.264216
70713;24;Prešov;Prešov;Prešov;tr.L.Svobodu/Zemplínska,O;NS Opál,smc,2 Mobelix,Kaufland,OC EPERIA;;48.985068;21.264216
70714;24;Košice;Košice;Košice-Nad jazerom;Ždiarska,J;fasáda,pri parkov NC Billa;;48.680529;21.294069
70717;24;Prešov;Poprad;Poprad;Športová/zimný štadión,O;parkov.,Aquapark,od parkov, futbalový štadion, Penzion,Gymnázium;;49.060198;20.309438
70718;24;Prešov;Poprad;Poprad;Športová/zimný štadión,O;parkov,Aquapark,od parkov,2 futbalový štadion, Penzion,Gymnázium;;49.060389;20.30963
70719;24;Prešov;Poprad;Poprad;Športová/zimný štadión,O;parkov,Aquapark,od parkov,3 futbalový štadion, Penzion,Gymnázium;;49.060613;20.309802
70720;24;Prešov;Poprad;Poprad;Športová/zimný štadión,O;parkov,Aquapark,od Aquaparku,1 futbalový štadion, Penzion,Gymnázium;;49.060613;20.309802
70721;24;Prešov;Poprad;Poprad;Športová/zimný štadión,O;parkov,Aquapark,od Aquaparku,2 futbalový štadion, Penzion,Gymnázium;;49.060389;20.30963
70722;24;Prešov;Poprad;Poprad;Športová/zimný štadión,O;parkov,Aquapark,od Aquaparku,3 futbalový štadion, Penzion,Gymnázium;;49.060198;20.309438
70723;24;Prešov;Poprad;Poprad;Uherova,O;križov,Kaufland,smSpiš.Bystré Viacúčelová hala - ARÉNA POPRAD,Supermarket Sintra.OKAY,Deichman;;49.044188;20.28874
70724;24;Prešov;Poprad;Poprad;Uherova,O;križov,Kaufland,smc/Kaufland Viacúčelová hala - ARÉNA POPRAD,Supermarket Sintra,OKAY,Deichman;;49.044188;20.28874
70725;24;Prešov;Poprad;Poprad;L.Svobodu,O;smc/E-50,Ľ,OC MAX Supermarket CBA,Všeobecná ZP;;49.047919;20.285549
70726;24;Prešov;Poprad;Poprad;L.Svobodu,O;OC MAX,sm Vyšné záhrady Supermarket CBA,Všeobecná ZP;;49.047919;20.285549
70727;24;Prešov;Poprad;Poprad-Hozelec;parkov/zast.SAD,J;cesta Sp.Nová Ves-Poprad,1 pošta,obchody,pohostinstvo Marienka;;49.032444;20.343227
70728;24;Prešov;Poprad;Poprad-Hozelec;parkov/zast.SAD,J;cesta Sp.Nová Ves-Poprad,2 pošta,obchody,pohostinstvo Marienka;;49.032384;20.343388
70729;24;Prešov;Humenné;Humenné;Mierová,O;príj.od Vranova n/T.,smc,Ľ Humenské mliekarne,ČS Slovnaft,STK,Škoda;;48.932093;21.880066
70730;24;Prešov;Humenné;Humenné;Mierová,O;výjazd.sm Vranov n/T,MI,Humenské mliekarne,ČS Slovnaft,STK,Škoda;;48.932067;21.880077
70731;24;Košice;Košice;Košice-Barca;Osloboditeľov,J;mest.park,ČS Slovnaft,sm MR,1;;48.677387;21.26895
70732;24;Košice;Košice;Košice-Barca;Osloboditeľov,J;na ČS Slovnaft,sm MR,2;;48.677635;21.268501
70733;24;Prešov;Humenné;Humenné-Kochanovce;Humenné-Medzilaborce,O;smer Medzilaborce,Ľ,1;;48.94896;21.944275
70734;24;Prešov;Humenné;Humenné-Kochanovce;Medzilaborce-Humenné,O;smer Humenné,1;;48.948959;21.944315
70735;24;Prešov;Humenné;Humenné-Kochanovce;Humenné-Medzilaborce,O;smer Medzilaborce,Ľ,2;;48.951948;21.944576
70736;24;Prešov;Humenné;Humenné-Kochanovce;Medzilaborce-Humenné,O;smer Humenné,2;;48.951945;21.944617
70755;24;Prešov;Poprad;Poprad;Suchoňova,J;začiatok cyklist.chodníka COOP Jednota,Všeobecná ZP;;49.047714;20.280766
70756;24;Prešov;Poprad;Poprad;Suchoňova/L.Svobodu,O;blok Slnečnice,sm Rastislavo,Ľ COOP Jednota,Všeobecná ZP;;49.04734;20.283627
70757;24;Prešov;Poprad;Poprad;Suchoňova/L.Svobodu,O;blok Slnečnice,smc COOP Jednota,Všeobecná ZP;;49.047372;20.283606
70759;24;Prešov;Medzilaborce;Medzilaborce;Dobrianskeho,J;kostol,smc;;49.269471;21.9049
70760;24;Prešov;Medzilaborce;Medzilaborce;Dobrianskeho,J;múzeum A.Warhola,oproti TESCO;;49.268247;21.904258
70765;24;Košice;Michalovce;Michalovce;Humenská cesta,J;výj.sm HN/VT/PO,ČS Slovnaft,1;;48.759064;21.893207
70766;24;Košice;Michalovce;Michalovce;Humenská cesta,J;výj.sm HN/VT/PO,ČS Slovnaft,2;;48.7591;21.893274
70767;24;Košice;Michalovce;Michalovce;Humenská cesta,O;príj.od PO/VT/HN,smc,Ľ,1 autobazár,Big Billa;;48.754772;21.897541
70768;24;Košice;Michalovce;Michalovce;Humenská cesta,O;výjazd sm PO/VT/HN,1 autobazár,Big Billa;;48.754772;21.897541
70769;24;Košice;Michalovce;Michalovce;Humenská cesta,O;príj.od PO/VT/HN,smc,Ľ,2 autobazár,Big Billa;;48.753971;21.8984
70770;24;Košice;Michalovce;Michalovce;Humenská cesta,O;výjazd sm PO/VT/HN,2 autobazár,Big Billa;;48.753972;21.8984
70786;24;Prešov;Prešov;Prešov;Solivarská/tr.L.Svobodu,J;križov,firma Reklama,sm Sekčov základná škola;;48.977683;21.264202
70789;24;Prešov;Prešov;Prešov;Marka Čulena,J;oproti parkovisku Lidl,1 ČS Shell,Seat,Volvo;;49.001402;21.220094
70790;24;Prešov;Prešov;Prešov;Marka Čulena,J;oproti parkovisku Lidl,2 ČS Shell,Seat,Volvo;;49.001366;21.220044
70794;24;Prešov;Poprad;Poprad;L.Svobodu/E-50,O;sm E-50,Ľ,Nemocnica ČS OMV;;49.049568;20.305332
70795;24;Prešov;Poprad;Poprad;L.Svobodu/E-50,O;Nemocnica ,sm sídl. Juh, ČS OMV;;49.049568;20.305332
70799;24;Prešov;Bardejov;Bardejov;Pod Vinbargom,J;parkov pri OD Lidl,1;;49.302009;21.281905
70800;24;Prešov;Bardejov;Bardejov;Pod Vinbargom,J;parkov pri OD Lidl,2;;49.302012;21.281993
70801;24;Prešov;Bardejov;Bardejov;Štefánikova,J;príjazd od Popradu,sm BJ,1 priemyselná časť;;49.301182;21.24873
70802;24;Prešov;Bardejov;Bardejov;Štefánikova,J;príjazd od Popradu,sm BJ,2 priemyselná časť;;49.301325;21.248178
70803;24;Prešov;Bardejov;Bardejov;Mičkova,V;príjazd od PO,smc,Ľ;;49.273447;21.262457
70804;24;Prešov;Bardejov;Bardejov;Mičkova,V;výjazd z BJ sm PO;;49.273547;21.262746
70805;24;Prešov;Bardejov;Bardejov;Pod papierňou/sídl.Družba,O;potraviny Freshmarket;;49.293119;21.255351
70806;24;Prešov;Bardejov;Bardejov;Pod papierňou/sídl.Družba,O;potraviny Freshmarket,vchod;;49.293119;21.255351
70807;24;Prešov;Bardejov;Bardejov;Mlynská,O;LIDL,oproti vchodu,1 vedľa Tesco,KIK, lekáreň,MHD;;49.294788;21.267721
70808;24;Prešov;Bardejov;Bardejov;Mlynská,O;LIDL,oproti vchodu,2 vedľa Tesco,KIK, lekáreň,MHD;;49.294719;21.267726
70809;24;Prešov;Bardejov;Bardejov;Mlynská,O;LIDL,od príjazdu,1 vedľa Tesco,KIK, lekáreň,MHD;;49.294699;21.267762
70810;24;Prešov;Bardejov;Bardejov;Mlynská,O;LIDL,od príjazdu,2 vedľa Tesco,KIK, lekáreň,MHD;;49.294777;21.267739
70811;24;Prešov;Bardejov;Bardejov;Mlynská,O;LIDL,výjazd vedľa Tesco,KIK, lekáreň,MHD;;49.294907;21.267852
70812;24;Prešov;Bardejov;Bardejov;Mlynská,O;LIDL,príjazd vedľa Tesco,KIK, lekáreň,MHD;;49.294907;21.267852
70819;24;Prešov;Humenné;Humenné-Udavské;cesta II/559 Humenné-CLO PL,O;smer Medzilaborce/CLO PL,1,Ľ;;48.979246;21.940787
70820;24;Prešov;Humenné;Humenné-Udavské;cesta II/559 CLO PL-Humenné,O;smer Humenné,1;;48.979245;21.940826
70821;24;Prešov;Humenné;Humenné-Udavské;cesta II/559 Humenné-CLO PL,O;smer Medzilaborce/CLO PL,2,Ľ;;48.980054;21.940804
70822;24;Prešov;Humenné;Humenné-Udavské;cesta II/559 CLO PL-Humenné,O;smer Humenné,2;;48.980053;21.940843
70825;24;Prešov;Bardejov;Bardejov;Pod Vinbargom,J;oproti chrám pravosl.cirkvi,1 Lidl, základná škola;;49.301462;21.276806
70826;24;Prešov;Bardejov;Bardejov;Pod Vinbargom,J;oproti chrám pravosl.cirkvi,2 Lidl, základná škola;;49.301457;21.276664
70827;24;Prešov;Bardejov;Bardejov;Pod Vinbargom,J;oproti chrám pravosl.cirkvi,3 Lidl, základná škola;;49.301433;21.276524
70830;24;Prešov;Bardejov;Bardejov;Tačevská/Komenského,J;križ,pri garážach,1;;49.28611;21.263781
70831;24;Prešov;Bardejov;Bardejov;Tačevská/Komenského,J;križ,pri garážach,2;;49.286142;21.263685
70832;24;Prešov;Bardejov;Bardejov;Tačevská/Komenského,J;križ,pri garážach,3;;49.286167;21.263603
70835;24;Prešov;Prešov;Prešov;Čergovská,O;výj.z garáží OC Max,od Billa,Ľ;;48.998174;21.273711
70836;24;Prešov;Prešov;Prešov;Čergovská,O;výj.z garáží OC Max,od Max Billa;;48.998174;21.273711
70837;24;Prešov;Bardejov;Bardejov;Pod Vinbargom,J;pred kruh.objazdom,sm Lidl,1 základná škola, pravoslávny chrám;;49.301844;21.276199
70838;24;Prešov;Bardejov;Bardejov;Pod Vinbargom,J;pred kruh.objazdom,sm Lidl,2 základná škola, pravoslávny chrám;;49.301921;21.276106
70839;24;Prešov;Bardejov;Bardejov;Pod Vinbargom,J;pred kruh.objazdom,sm Lidl,3 základná škola, pravoslávny chrám;;49.301999;21.276013
70840;24;Prešov;Bardejov;Bardejov;Priemyselná,O;pri AZ,sm Bardejov.Nová Ves,Ľ;;49.30647;21.292428
70841;24;Prešov;Bardejov;Bardejov;Priemyselná,O;pri AZ,sm kruh.objazd,centrum;;49.30647;21.292446
70850;24;Prešov;Prešov;Prešov;Vranovská,O;výj.sm BJ/MI/CLO PL,Ľ,1;;49.020992;21.275259
70851;24;Prešov;Prešov;Prešov;Vranovská,O;príj.od BJ/MI/CLO PL,smc/KE,1;;49.020992;21.275259
70852;24;Prešov;Prešov;Prešov;Vranovská,O;výj.sm BJ/MI/CLO PL,Ľ,2;;49.021233;21.275746
70853;24;Prešov;Prešov;Prešov;Vranovská,O;príj.od BJ/MI/CLO PL,smc/KE,2;;49.021233;21.275746
70854;24;Prešov;Prešov;Prešov;Masarykova/Škultétyho,J;križ,príj.k SAD/ŽS,ČS,OBI ČS Shell,NAY;;48.988101;21.247597
70855;24;Prešov;Prešov;Prešov;Levočská,J;parkov,poliklinika,SOUo,3;;49.000627;21.234355
70856;24;Košice;Košice;Košice-Juh;parkovisko pri HM Optima,O;od HM Optima,1 XXXLutz,ČS OMV,Tatrabanka,VUB,Billa;;48.694301;21.23927
70857;24;Košice;Košice;Košice-Juh;parkovisko pri HM Optima,O;príj.od sídl.Nad jazerom/MR,4 XXXLutz,ČS OMV,Tatrabanka,VUB,Billa;;48.694301;21.23927
70858;24;Košice;Košice;Košice-Juh;E-571/Moldavská,HM Optima,J;príj.od Moldavskej,XXXLutz,ČS OMV Tatrabanka,VUB,Billa;;48.694871;21.235211
70859;24;Prešov;Poprad;Poprad;L.Svobodu/Tajovského,O;križ,sm sídlisko JUH,Ľ Nemocnica ,ČS OMV;;49.04659;20.305364
70860;24;Prešov;Poprad;Poprad;L.Svobodu/Tajovského,O;križ,smer centrum Nemocnica ,ČS OMV;;49.04659;20.305364
70861;24;Košice;Michalovce;Veľké Kapušany;Hviezdoslavova,O;počítače Quintel,sm sídlisko,Ľ Tesco;;48.555293;22.074499
70862;24;Košice;Michalovce;Veľké Kapušany;Hviezdoslavova,O;počítače Quintel,sm MÚ smer centrum, Tesco;;48.555293;22.074499
70863;24;Košice;Trebišov;Kráľovský Chlmec;Kapušianska,O;výj.sm V.Kapušany,Ľ TESCO;;48.430268;21.980053
70864;24;Košice;Trebišov;Kráľovský Chlmec;Kapušianska,O;príj.od V.Kapušian,smc TESCO;;48.430268;21.980053
70865;24;Prešov;Prešov;Prešov;E-50/KE-PO,Petrovanská,J;príjazd od Košíc, areál techn.služieb;;48.967942;21.254408
70866;24;Prešov;Bardejov;Bardejov;Priemyselná,J;smer centrum, kruhový objazd,1;;49.306154;21.293665
70867;24;Prešov;Bardejov;Bardejov;Priemyselná,J;smer centrum, kruhový objazd,2;;49.306206;21.293724
70870;24;Košice;Košice;Košice-Západ;Štúrova-Moldavská,V;výjazd z mesta sm Rožňava,Ľ Steel arena;;48.711034;21.246775
70871;24;Košice;Košice;Košice-Západ;Štúrova-Moldavská,V;smc Steel arena;;48.711006;21.24685
70872;24;Košice;Košice;Košice-Západ;tr. SNP,O;prej.mestom sm PO,MI,Ľ kruhový objazd, amfiteáter;;48.724186;21.236153
70873;24;Košice;Košice;Košice-Západ;tr. SNP,O;prej.mestom sm Rožňava kruhový objazd, amfiteáter;;48.724186;21.236153
70874;24;Košice;Košice;Košice-Staré Mesto;Palackého,O;výj. z mesta sm PO,MI,Ľ autobazár;;48.719812;21.27217
70875;24;Košice;Košice;Košice-Staré Mesto;Palackého,O;prej.mesta smc autobazár;;48.720036;21.272273
70876;24;Košice;Košice;Košice-Staré Mesto;Bajzova,O;pred stanicou SAD a ŽSR,Ľ;;48.719348;21.268388
70877;24;Košice;Košice;Košice-Staré Mesto;Bajzova,O;pred stanicou SAD a ŽSR;;48.719348;21.268388
70878;24;Košice;Košice;Košice-Staré Mesto;Palackého-Bajzová,J;pred stanicou SAD a ŽSR,Ľ;;48.718726;21.26893
70879;24;Košice;Košice;Košice-Západ;Toryská,V;sm KVP,Ľ OÚ, Lidl, internát;;48.713254;21.225779
70880;24;Košice;Košice;Košice-Západ;Toryská,V;smc OÚ, Lidl, internát;;48.713198;21.225432
70881;24;Prešov;Prešov;Prešov;Pod kalváriou,O;pri ZŠ, smer centrum RP zabudovaný v AZ;;48.987553;21.229464
70882;24;Prešov;Prešov;Prešov;Pod kalváriou,O;pri ZŠ, od parkoviska,PP RP zabudovaný v AZ;;48.987553;21.229464
